epoch,F_value,f_value,penaltyvalue,density,train_time,accuracy,stage
1,24.58568714557915,0.2797687791469621,24.305918366432188,0.9896531794799944,48.287654876708984,0.8685897435897436,first
2,23.42521480665672,0.20969359903800777,23.21552120761871,0.9774736794699866,45.21643877029419,0.7836538461538461,first
3,22.293193399390066,0.1454149646366515,22.147778434753416,0.9504091316226657,46.76860022544861,0.8669871794871795,first
4,21.263497251437638,0.1474320403322941,21.116065211105344,0.944181148796061,43.82270860671997,0.8285256410256411,first
5,20.203435646997427,0.08737515276525079,20.116060494232176,0.9139366205640399,45.95496654510498,0.8525641025641025,first
6,19.25394407583984,0.0937021284750322,19.160241947364806,0.9155478773443286,45.29916477203369,0.8669871794871795,first
7,18.32773280562017,0.09151636427495538,18.236216441345213,0.8935610401112868,43.622589349746704,0.8076923076923077,first
8,17.438618357410807,0.09951631406821855,17.33910204334259,0.8787351008786853,46.041149854660034,0.8637820512820513,first
9,16.552241952947217,0.06999537053449852,16.482246582412717,0.8541553036368368,45.976953983306885,0.8381410256410257,first
10,15.710957029348283,0.055339529996783265,15.6556174993515,0.8180874832369248,45.03895139694214,0.8365384615384616,first
11,14.927597290278426,0.050275548792830325,14.877321741485595,0.8217728578291067,44.891170501708984,0.8541666666666666,first
12,14.219117683698345,0.08771323385398562,14.131404449844359,0.8393543839194572,43.86509966850281,0.7980769230769231,first
13,13.45521756774714,0.03921677810480682,13.416000789642332,0.7738945752687096,45.35623121261597,0.8621794871794872,first
14,12.791071083226036,0.053616399922203725,12.737454683303833,0.7890151192930486,45.17047667503357,0.8541666666666666,first
15,12.135864650491024,0.0354120038540625,12.100452646636962,0.7723030213566582,44.94246983528137,0.8621794871794872,first
16,11.511817639877883,0.03614707045802256,11.47567056941986,0.6801589614899621,44.23463010787964,0.8701923076923077,first
17,10.970733017045367,0.03750016792427476,10.933232849121092,0.7754104451472148,45.49505305290222,0.8637820512820513,first
18,10.507268557102506,0.10842692597610194,10.398841631126404,0.7884349792838414,45.69396138191223,0.8717948717948718,first
19,9.904568366761396,0.024258023400495692,9.8803103433609,0.6580107483837393,47.841410398483276,0.8621794871794872,first
20,9.521578549367915,0.07918839719964237,9.442390152168272,0.7509404210284022,45.38177943229675,0.875,first
21,9.101720237871495,0.06042982020029208,9.041290417671203,0.7740512599827866,45.816855907440186,0.842948717948718,first
22,8.665806115287433,0.0451747079311711,8.620631407356262,0.7052047472028182,45.383732318878174,0.8637820512820513,first
23,8.331314671049793,0.057598450766285746,8.273716220283507,0.7438183032765557,45.42371940612793,0.8605769230769231,first
24,8.104701171293708,0.045297121992561876,8.059404049301147,0.6691147219831468,44.692739725112915,0.8397435897435898,first
25,7.78574828782663,0.0437599275170303,7.7419883603096,0.6872291637477232,47.30825757980347,0.8205128205128205,first
26,7.463147590959163,0.036037735879512096,7.42710985507965,0.6014935399611697,44.46253275871277,0.8285256410256411,first
27,7.2094617164653245,0.027938543705315125,7.181523172760009,0.5850525910209964,46.152184009552,0.8269230769230769,first
28,7.064658128511469,0.06626660858349102,6.998391519927978,0.6786199485598767,45.105313301086426,0.8413461538461539,first
29,6.888867688298079,0.09195974133000141,6.796907946968078,0.6538162266567923,45.196455001831055,0.8189102564102564,first
30,6.7337333627461655,0.04243751447193506,6.691295848274231,0.5959858064290147,45.737852811813354,0.8173076923076923,first
31,6.515839728004667,0.03731926997396641,6.4785204580307,0.5055443245731671,47.670531034469604,0.8269230769230769,first
32,6.396678652186909,0.0451003559070026,6.351578296279906,0.5614870223774544,46.24212455749512,0.8461538461538461,first
33,6.414249788061729,0.06275292622243486,6.351496861839294,0.687973494325574,44.77587080001831,0.8060897435897436,first
34,6.387569006847172,0.16706638328912782,6.220502623558044,0.7273626553711895,45.459341526031494,0.8269230769230769,first
35,6.377812846810933,0.2072647702766628,6.170548076534271,0.6882552766157602,44.941405057907104,0.6923076923076923,first
36,6.15247494817129,0.12286328397146086,6.0296116641998285,0.6118272252356838,46.29595685005188,0.8349358974358975,first
37,6.380188509461647,0.13153234033322916,6.2486561691284175,0.7434908603710895,43.93218970298767,0.8157051282051282,first
38,6.186385067515257,0.14772303729522518,6.038662030220031,0.6296201662296591,46.443506479263306,0.7227564102564102,first
39,5.9611329303709475,0.07283331508316644,5.888299615287781,0.5622019550249194,46.53725242614746,0.7996794871794872,first
40,6.308972759265361,0.1347822437471733,6.1741905155181875,0.5822763630631893,46.75327181816101,0.8060897435897436,first
41,6.064345965899709,0.05463067583012872,6.00971529006958,0.5320540646704429,45.242419719696045,0.8125,first
42,5.976823838134946,0.07079820870989706,5.906025629425049,0.5915179464982686,48.19504404067993,0.8541666666666666,first
43,6.056804418614579,0.05809738841362116,5.998707030200958,0.5562491868657553,45.33202910423279,0.8333333333333334,first
44,5.820407636000452,0.036579836966333594,5.7838277990341185,0.4428182107043494,46.66993737220764,0.8205128205128205,first
45,5.79212413449491,0.03802047906125464,5.754103655433655,0.48394560257000463,44.21066999435425,0.8493589743589743,first
46,5.682429106413755,0.027791187178525256,5.654637919235229,0.42263559326274497,45.87142252922058,0.8365384615384616,first
47,5.742133505198577,0.0512987481566464,5.690834757041931,0.583454156742259,45.697449922561646,0.8605769230769231,first
48,5.6110271398204485,0.027770012821547868,5.583257126998901,0.3314075603971097,44.11935496330261,0.8477564102564102,first
49,5.616175288050584,0.031773930972033154,5.584401357078551,0.46819081383479116,45.37244462966919,0.8701923076923077,first
50,5.582413661184797,0.040004360762129466,5.542409300422668,0.41761855497287886,47.00773739814758,0.844551282051282,first
51,6.877578901933024,0.06419497010547941,6.813383931827545,0.587608647244851,44.95817685127258,0.8461538461538461,first
52,6.408448994358683,0.036746309002543366,6.37170268535614,0.4946123601409099,46.143632650375366,0.8477564102564102,first
53,6.145454735285589,0.03330773630792775,6.112146998977661,0.45509716328736416,43.042991161346436,0.8653846153846154,first
54,5.982742397595251,0.052435602856481946,5.930306794738769,0.4346274469085887,46.093812704086304,0.8269230769230769,first
55,6.030100849316759,0.19290996033970903,5.83719088897705,0.5522726476651788,46.98292684555054,0.7932692307692307,first
56,5.795092157840365,0.07587343358957185,5.719218724250793,0.5350654760713356,46.259113073349,0.8621794871794872,first
57,5.620457577673545,0.03237649189626298,5.588081085777282,0.40184406336942813,45.02001428604126,0.8205128205128205,first
58,6.044985515855252,0.06547191645950079,5.9795135993957516,0.5057285307539882,45.767812728881836,0.8237179487179487,first
59,5.804643699643269,0.051981918809072276,5.752661780834197,0.5073257140569645,46.77184820175171,0.8541666666666666,first
60,5.671039530619579,0.03535663343329982,5.635682897186279,0.5061632448309682,45.479095458984375,0.8653846153846154,first
61,5.60724864310613,0.012502040475516058,5.5947466026306145,0.4078018354316367,45.80725812911987,0.8525641025641025,first
62,5.577635698359677,0.010646195071408661,5.566989503288268,0.3962665879385921,46.96673321723938,0.8573717948717948,first
